node_id,betweenness,pagerank,network_community_id,semantic_cluster_id,top_keywords,neighbor_consistency
Inzar Taerus,0.0,7.314398283622092e-05,2,5,"honfler, custodes, denial, magron, loyalists",0.48474693298339844
Iocles,0.0,5.7403167991312944e-05,15,8,"honsou, meduson, clan, warsmith, cain",0.664204478263855
Iona,0.0009318323560683168,0.00019293083628908747,25,14,"sisters, sororitas, aleya, adepta, saint",0.4862324595451355
Ionan Grud,0.0,5.7403167991312944e-05,22,9,"khan, huron, sabbat, telomane, sek",0.4538477063179016
Ipluvien Maximal,0.000944897956878778,0.00021625214857639351,7,8,"honsou, meduson, clan, warsmith, cain",0.5335136651992798
Irik Stianolf,0.0,7.056672203559058e-05,21,12,"russ, ragnar, fenris, bjorn, grimnar",0.5111064910888672
Iryss Gelthor,0.0,0.00014782093494462896,5,10,"style, khan, sarro, salamanders, kor",0.5171985626220703
Isa,0.0,5.7403167991312944e-05,21,12,"russ, ragnar, fenris, bjorn, grimnar",0.7143723964691162
Ishcarion,0.0,9.987660703150726e-05,5,7,"sicarius, titus, calgar, macragge, ventanus",0.7442435026168823
Saul Abramach,0.0,9.987660703150726e-05,5,10,"style, khan, sarro, salamanders, kor",0.7490339279174805
Ishidur Ossuros,0.0,5.7403167991312944e-05,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.45551931858062744
Ishigu Khan,0.0,5.7403167991312944e-05,17,8,"honsou, meduson, clan, warsmith, cain",0.5109606981277466
Ragged Knight,0.0,0.00015739297338580586,17,9,"khan, huron, sabbat, telomane, sek",0.39803415536880493
Issachar,0.0,5.7403167991312944e-05,5,9,"khan, huron, sabbat, telomane, sek",0.5067682862281799
Ix'thar'ganix,0.0,0.00010543239590672017,4,0,"heht, phoenix, yriel, craftworld, iyanden",0.4851304292678833
Lurgon,0.00026551988141197935,0.00019518576409795725,4,0,"heht, phoenix, yriel, craftworld, iyanden",0.526607871055603
Jaegar Silverclaw,0.0,7.406879328552774e-05,21,12,"russ, ragnar, fenris, bjorn, grimnar",0.5714892148971558
Kvalnir Silverclaw,1.0911382951623928e-05,7.839708012195528e-05,21,12,"russ, ragnar, fenris, bjorn, grimnar",0.5652915239334106
Jaekeb Dar Draconis,0.0,8.010979748957259e-05,32,14,"sisters, sororitas, aleya, adepta, saint",0.7483490109443665
Olphrec Dar Draconis,0.0,8.010979748957259e-05,32,14,"sisters, sororitas, aleya, adepta, saint",0.763997495174408
Jaghathra Vrax,0.0,5.7403167991312944e-05,24,9,"khan, huron, sabbat, telomane, sek",0.5111144185066223
Mercutian,2.611315932529991e-05,7.569162735810487e-05,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.48254862427711487
Jai'tana,0.0,5.7403167991312944e-05,4,9,"khan, huron, sabbat, telomane, sek",0.6445599794387817
Markog,0.0027352596887560876,0.0002306048841146152,4,9,"khan, huron, sabbat, telomane, sek",0.3404703140258789
Jaikhos,0.0,8.180733836813418e-05,15,10,"style, khan, sarro, salamanders, kor",0.5222564935684204
Jajjo,7.699898607735134e-07,9.609554714559202e-05,3,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.6286853551864624
Livara,0.0,9.439089724756369e-05,3,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.6695587635040283
Moullu,0.0,9.439089724756369e-05,3,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.6598215103149414
Maggot Tongue,2.8746288135544497e-07,0.00017848858339844772,16,10,"style, khan, sarro, salamanders, kor",0.587303102016449
Jan van Yastobaal,0.0,5.7403167991312944e-05,20,1,"necromunda, helmawr, kal, gerontius, haera",0.5308380126953125
Jarndyce Frain,0.0,5.7403167991312944e-05,4,7,"sicarius, titus, calgar, macragge, ventanus",0.5764849781990051
Jarulek,0.0,5.7403167991312944e-05,20,6,"fulgrim, perturabo, dorn, m30, curze",0.4057595729827881
Jasaric,0.0,0.00014107951619692611,17,10,"style, khan, sarro, salamanders, kor",0.41049957275390625
Jaurmag,9.582096045181499e-08,0.0001022714838984458,17,12,"russ, ragnar, fenris, bjorn, grimnar",0.522795557975769
Kargir,3.4395670764204257e-06,0.00010088894545383718,17,12,"russ, ragnar, fenris, bjorn, grimnar",0.559725821018219
Jehnnus Ardias,2.8746288135544497e-07,7.86398875114101e-05,14,7,"sicarius, titus, calgar, macragge, ventanus",0.48723453283309937
Jemulan,0.0,5.7403167991312944e-05,17,2,"templars, sigismund, sabbat, saint, creed",0.6082581281661987
Qin Fai,1.8318968463135292e-05,6.716483614204144e-05,17,2,"templars, sigismund, sabbat, saint, creed",0.49801984429359436
Krieger Thrax,1.5171652071537373e-07,0.00022853786769203962,38,1,"necromunda, helmawr, kal, gerontius, haera",0.5084176063537598
Kadai Vilaccan,2.35502793554701e-06,0.0004823890443474222,17,2,"templars, sigismund, sabbat, saint, creed",0.4279758334159851
Jenniker Soalm,0.0,5.7403167991312944e-05,17,1,"necromunda, helmawr, kal, gerontius, haera",0.39772725105285645
Jeremias,0.0,5.7403167991312944e-05,27,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.37615904211997986
Jerick Halbeth,0.0,5.7403167991312944e-05,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.5595946311950684
Jerval Sekara,0.0,5.7403167991312944e-05,29,10,"style, khan, sarro, salamanders, kor",0.5024861097335815
Jeshua Thoru,0.0002695744769099547,0.00013136507235337092,3,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.5347193479537964
Mktag,3.958888610095523e-06,8.538780318814101e-05,3,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.527411699295044
Laughlen Y'Kamidar,0.0,0.0002883208028600296,20,14,"sisters, sororitas, aleya, adepta, saint",0.6603266000747681
Jhogai,4.220185516216456e-06,0.0001230869740204893,15,10,"style, khan, sarro, salamanders, kor",0.6452659368515015
Joachim,0.0,5.7403167991312944e-05,25,2,"templars, sigismund, sabbat, saint, creed",0.5050226449966431
Jochi,0.0,5.7403167991312944e-05,17,10,"style, khan, sarro, salamanders, kor",0.5532249808311462
Jorundur Erak Kaerlborn,0.0,5.7403167991312944e-05,21,12,"russ, ragnar, fenris, bjorn, grimnar",0.548880934715271
Ledo Atheus,0.0,0.00019936896767759843,20,7,"sicarius, titus, calgar, macragge, ventanus",0.6647304892539978
Jubal Khan,0.0,5.7403167991312944e-05,17,0,"heht, phoenix, yriel, craftworld, iyanden",0.5788798928260803
Judd Clausel,5.42985442560285e-07,7.57364864317678e-05,0,7,"sicarius, titus, calgar, macragge, ventanus",0.5585438013076782
Julien,0.0,5.7403167991312944e-05,29,14,"sisters, sororitas, aleya, adepta, saint",0.45500555634498596
Julius (Black Templars),0.0,5.7403167991312944e-05,8,2,"templars, sigismund, sabbat, saint, creed",0.6195681095123291
Julius Zenobi,0.0,5.7403167991312944e-05,25,5,"honfler, custodes, denial, magron, loyalists",0.5772096514701843
Juljak Nul,6.0443904792752814e-06,5.9908732711021816e-05,17,5,"honfler, custodes, denial, magron, loyalists",0.4543071687221527
Junith Eruita,0.0,5.7403167991312944e-05,29,14,"sisters, sororitas, aleya, adepta, saint",0.46077844500541687
Junor,0.0,5.7403167991312944e-05,14,7,"sicarius, titus, calgar, macragge, ventanus",0.4903910458087921
Kadeus,4.7910480225907496e-08,9.302131302809752e-05,2,9,"khan, huron, sabbat, telomane, sek",0.5209144949913025
Sangallo,0.0,8.377114215774922e-05,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.641677737236023
Morchan,0.0,0.00027157547015195884,2,10,"style, khan, sarro, salamanders, kor",0.5737758874893188
Kaeleth-Tul,0.0,5.7403167991312944e-05,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.4843011796474457
Kaeloq,4.7910480225907496e-08,9.680090404661624e-05,20,9,"khan, huron, sabbat, telomane, sek",0.5274550318717957
Kage,0.0005992606834813859,0.00016257952145093928,8,15,"cain, cadian, armageddon, drinkers, yarrick",0.5778557062149048
Kahgor Lothsul,0.0,5.7403167991312944e-05,17,5,"honfler, custodes, denial, magron, loyalists",0.44095057249069214
Kaitheron,1.7907492589199314e-06,5.9908732711021816e-05,17,5,"honfler, custodes, denial, magron, loyalists",0.5649563074111938
M'Kachan,0.0004097856637264538,0.0001746298558554222,4,0,"heht, phoenix, yriel, craftworld, iyanden",0.4735678434371948
Kaleb Arin,2.21287995581696e-06,0.0001460270870180814,17,15,"cain, cadian, armageddon, drinkers, yarrick",0.4933767318725586
Kalendela Tol,0.0,5.7403167991312944e-05,29,15,"cain, cadian, armageddon, drinkers, yarrick",0.37438100576400757
Malek,0.0,0.00018804113708538182,24,10,"style, khan, sarro, salamanders, kor",
Kalhin,0.0,5.7403167991312944e-05,23,10,"style, khan, sarro, salamanders, kor",0.6274242401123047
Kalim Varanor,0.0,5.7403167991312944e-05,16,5,"honfler, custodes, denial, magron, loyalists",0.5526266098022461
Kalimos,0.0,5.7403167991312944e-05,1,5,"honfler, custodes, denial, magron, loyalists",0.3858308792114258
Magneric,7.866993923709522e-05,0.00016078781941173705,5,9,"khan, huron, sabbat, telomane, sek",0.5573253631591797
Kanath,0.0,5.7403167991312944e-05,30,15,"cain, cadian, armageddon, drinkers, yarrick",0.42357444763183594
Kanathara,0.0,5.7403167991312944e-05,1,1,"necromunda, helmawr, kal, gerontius, haera",0.43275803327560425
Mar Av Ashariel,1.0894114004472293e-05,9.669883327059689e-05,16,5,"honfler, custodes, denial, magron, loyalists",0.5085562467575073
Kar'Tor,0.0,5.7403167991312944e-05,5,15,"cain, cadian, armageddon, drinkers, yarrick",0.5574892163276672
Kristos,0.00026753212158146745,0.00017882850841062446,1,8,"honsou, meduson, clan, warsmith, cain",0.6923858523368835
Moloch (Sons of Malice),0.0005354475270047421,0.00010319036810498944,1,9,"khan, huron, sabbat, telomane, sek",0.7070878744125366
Kardozia,0.0,5.7403167991312944e-05,21,5,"honfler, custodes, denial, magron, loyalists",0.4466841220855713
Karel Mach,0.0,5.7403167991312944e-05,1,8,"honsou, meduson, clan, warsmith, cain",0.5671147108078003
Kasperos Telmar,9.480710542447554e-06,0.0001297172954180185,1,9,"khan, huron, sabbat, telomane, sek",0.5280057191848755
Kassar,0.0002676279425419193,0.00023228876203476586,29,10,"style, khan, sarro, salamanders, kor",0.5825581550598145
Excrucias,0.0,0.00027946583863905827,29,0,"heht, phoenix, yriel, craftworld, iyanden",
Kastor (Chaplain),4.695227062138934e-06,0.00015860030190732635,6,15,"cain, cadian, armageddon, drinkers, yarrick",0.5153641700744629
Nerva,0.0,0.00014328218154901728,6,7,"sicarius, titus, calgar, macragge, ventanus",
Sandrine Icaro,1.038112256063738e-06,0.0001170659774300866,17,5,"honfler, custodes, denial, magron, loyalists",0.6371621489524841
Kauragar,3.7542216918194913e-06,5.9908732711021816e-05,22,5,"honfler, custodes, denial, magron, loyalists",0.5288994908332825
Kavalanera Brassanas,0.0,5.7403167991312944e-05,5,14,"sisters, sororitas, aleya, adepta, saint",0.36541080474853516
Kazzim-Aleph-1,0.0003221775679460833,0.00017982717406426905,17,5,"honfler, custodes, denial, magron, loyalists",0.4504888951778412
Kel'nir,0.0,5.7403167991312944e-05,5,10,"style, khan, sarro, salamanders, kor",0.46581050753593445
Kelkannis Evisser,0.0,5.7403167991312944e-05,28,0,"heht, phoenix, yriel, craftworld, iyanden",0.39427489042282104
Kellendvar,8.575957533884679e-07,0.00013517272349932732,4,9,"khan, huron, sabbat, telomane, sek",0.6263611912727356
Ker Thelon,0.0,5.7403167991312944e-05,0,15,"cain, cadian, armageddon, drinkers, yarrick",0.4498016834259033
Ker Vanthax,0.0,8.010979748957259e-05,0,5,"honfler, custodes, denial, magron, loyalists",0.7529336810112
Rissin,0.0,8.010979748957259e-05,0,5,"honfler, custodes, denial, magron, loyalists",0.7555718421936035
Keraz,0.0,9.987660703150726e-05,14,9,"khan, huron, sabbat, telomane, sek",0.6417735815048218
Siphistus,0.0,9.987660703150726e-05,14,9,"khan, huron, sabbat, telomane, sek",0.6678208112716675
Kess,0.0,5.7403167991312944e-05,15,9,"khan, huron, sabbat, telomane, sek",0.6824172735214233
Paramyx,5.8677408870323924e-05,0.00030420299785893356,15,9,"khan, huron, sabbat, telomane, sek",0.48694637417793274
Ryvor,0.0,6.716483614204144e-05,15,9,"khan, huron, sabbat, telomane, sek",0.6234928369522095
Skethon,0.006536988702767318,0.00024986673157048855,15,9,"khan, huron, sabbat, telomane, sek",0.565173864364624
Ketron Bargaddon,0.0,5.7403167991312944e-05,17,5,"honfler, custodes, denial, magron, loyalists",0.5522303581237793
Khalia Su-Kassen Hon II,0.0,0.00012602319514861708,17,5,"honfler, custodes, denial, magron, loyalists",0.5889371633529663
Khalon,0.0,5.7403167991312944e-05,1,8,"honsou, meduson, clan, warsmith, cain",0.5215035080909729
Khalybus,0.0002434567279939919,0.00011377495257092402,1,15,"cain, cadian, armageddon, drinkers, yarrick",0.5075823068618774
Sabinus,0.0,9.941427339118513e-05,1,8,"honsou, meduson, clan, warsmith, cain",0.7362871170043945
Plienus,0.0,9.941427339118513e-05,1,8,"honsou, meduson, clan, warsmith, cain",0.7545871734619141
Kham Bell,0.0,5.7403167991312944e-05,35,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.5335928201675415
Khanzing,0.0,5.7403167991312944e-05,16,8,"honsou, meduson, clan, warsmith, cain",0.35401540994644165
Kharavyxis Kestra,0.0,5.7403167991312944e-05,24,14,"sisters, sororitas, aleya, adepta, saint",0.592644214630127
Khemru,0.0,6.716483614204144e-05,15,9,"khan, huron, sabbat, telomane, sek",0.537135899066925
Kheron Ophion,4.83997179634182e-06,8.168257168586753e-05,4,6,"fulgrim, perturabo, dorn, m30, curze",0.6272411942481995
Khesya,0.0,5.7403167991312944e-05,1,2,"templars, sigismund, sabbat, saint, creed",0.36827999353408813
Khoisan Neotera,0.0010871135889788048,0.00010921485924676066,6,9,"khan, huron, sabbat, telomane, sek",0.47623491287231445
Khoradal Furio,0.0,5.7403167991312944e-05,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.5406835079193115
Khorak,0.0,5.7403167991312944e-05,17,6,"fulgrim, perturabo, dorn, m30, curze",0.6045706868171692
Khragan,0.0,5.9908732711021816e-05,4,8,"honsou, meduson, clan, warsmith, cain",0.5536651611328125
Khrel Kas Obarkon,0.0,5.7403167991312944e-05,3,9,"khan, huron, sabbat, telomane, sek",0.5054481029510498
Skane (World Eaters),0.0002872045781164664,0.00029934027559697655,22,6,"fulgrim, perturabo, dorn, m30, curze",0.5993632078170776
Menes Kalliston,2.5742690680824926e-05,0.0001533200072455937,17,6,"fulgrim, perturabo, dorn, m30, curze",0.5408682823181152
Kireeah,0.0,5.7403167991312944e-05,16,2,"templars, sigismund, sabbat, saint, creed",0.619530200958252
Kiuz Selaton,0.00026753212158146745,0.00010842410020862526,20,7,"sicarius, titus, calgar, macragge, ventanus",0.45686519145965576
Arbute,0.0,0.00011457137106745709,20,10,"style, khan, sarro, salamanders, kor",
Lyros Sydance,4.220429315738392e-06,0.00011457137106745709,20,7,"sicarius, titus, calgar, macragge, ventanus",0.4525717794895172
Odaenathus,9.582096045181499e-08,7.981988576802562e-05,0,7,"sicarius, titus, calgar, macragge, ventanus",0.32273656129837036
Kiv,0.0,5.7403167991312944e-05,10,15,"cain, cadian, armageddon, drinkers, yarrick",0.7270124554634094
Kjarl Grimblood,0.0,5.7403167991312944e-05,20,12,"russ, ragnar, fenris, bjorn, grimnar",0.5305603742599487
Blue Scribes,0.0,9.40094235565448e-05,20,0,"heht, phoenix, yriel, craftworld, iyanden",
Klaarc Kalag,0.0,5.7403167991312944e-05,1,8,"honsou, meduson, clan, warsmith, cain",0.4929488003253937
Kleopas,1.9164192090362999e-07,7.219929197127603e-05,3,2,"templars, sigismund, sabbat, saint, creed",0.49597761034965515
Kli-San Weia,0.0,5.7403167991312944e-05,17,10,"style, khan, sarro, salamanders, kor",0.6110740303993225
Noum Retraiva,0.0,0.0001363158292177827,17,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",
Pelops Dravagor,0.0,7.367261490919376e-05,17,10,"style, khan, sarro, salamanders, kor",0.6503127813339233
Kline,0.0,5.7403167991312944e-05,15,15,"cain, cadian, armageddon, drinkers, yarrick",0.6608870625495911
Klord Empion,0.0,5.7403167991312944e-05,20,7,"sicarius, titus, calgar, macragge, ventanus",0.5883102416992188
Kyublai,0.0,0.00017083084234024269,15,10,"style, khan, sarro, salamanders, kor",0.5856907963752747
Osmadiel,0.0,8.206910723976129e-05,30,11,"luther, astelan, lion, caliban, jonson",0.5550776124000549
Korbol,0.0,5.7403167991312944e-05,35,15,"cain, cadian, armageddon, drinkers, yarrick",0.6919453144073486
Kordal,0.0,5.7403167991312944e-05,1,10,"style, khan, sarro, salamanders, kor",0.41847753524780273
Korosan Myrlath,0.0,5.7403167991312944e-05,17,9,"khan, huron, sabbat, telomane, sek",0.6808049082756042
Loyalists of the Traitor Legions,0.0005511621645188397,0.0001496467676606415,17,10,"style, khan, sarro, salamanders, kor",0.4237220883369446
Korss,0.0,5.7403167991312944e-05,8,2,"templars, sigismund, sabbat, saint, creed",0.5635101795196533
Numitor (Blood Angels),0.0,7.533993166427012e-05,22,9,"khan, huron, sabbat, telomane, sek",0.40759408473968506
Kozlowski,0.0,9.987660703150726e-05,0,10,"style, khan, sarro, salamanders, kor",0.6235085725784302
Luca (Intercessor),0.0,9.987660703150726e-05,0,10,"style, khan, sarro, salamanders, kor",0.6643486618995667
Krage,0.0,5.7403167991312944e-05,24,9,"khan, huron, sabbat, telomane, sek",0.4424492120742798
Morr,3.9547439733140796e-06,0.00012034930176561327,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.563709020614624
Kregga Longtooth,0.0,5.7403167991312944e-05,21,12,"russ, ragnar, fenris, bjorn, grimnar",0.5933876037597656
Sapphire King,0.00013252038830486015,0.0002093906006502976,1,8,"honsou, meduson, clan, warsmith, cain",0.5259035229682922
Krynix,0.0,5.7403167991312944e-05,20,8,"honsou, meduson, clan, warsmith, cain",0.4783107042312622
Krysander,0.0,5.7403167991312944e-05,1,5,"honfler, custodes, denial, magron, loyalists",0.4284680187702179
Odrameyer,0.0,0.0004407403113862278,20,9,"khan, huron, sabbat, telomane, sek",
Kulok,0.0,7.652287737350466e-05,0,8,"honsou, meduson, clan, warsmith, cain",0.4927677810192108
Lycus,0.00010086092657082112,8.993813975053083e-05,0,5,"honfler, custodes, denial, magron, loyalists",0.4533987045288086
Kunnar,0.0,5.7403167991312944e-05,22,5,"honfler, custodes, denial, magron, loyalists",0.580531895160675
Kuren,4.7910480225907496e-08,8.638341809765967e-05,3,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.5648780465126038
Kurrinon,0.0,5.7403167991312944e-05,22,9,"khan, huron, sabbat, telomane, sek",0.32567352056503296
Kowley,0.0,0.00037385983964040087,7,8,"honsou, meduson, clan, warsmith, cain",
Kuvelo,0.0,5.7403167991312944e-05,3,2,"templars, sigismund, sabbat, saint, creed",0.4684298038482666
Kuziel,0.0,5.7403167991312944e-05,4,11,"luther, astelan, lion, caliban, jonson",0.5976834297180176
Kyria Draxus,0.0,5.7403167991312944e-05,20,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.44969671964645386
Kyrin Solaq,0.0,5.7403167991312944e-05,29,7,"sicarius, titus, calgar, macragge, ventanus",0.6214749813079834
Kyrix,0.0,5.7403167991312944e-05,17,8,"honsou, meduson, clan, warsmith, cain",0.6382730603218079
Kyrl Grimblood,0.0,5.7403167991312944e-05,20,12,"russ, ragnar, fenris, bjorn, grimnar",0.5239891409873962
Kysaduras,0.0,5.7403167991312944e-05,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.5753673315048218
Kystos Gaellon,0.0,7.290000052854337e-05,2,5,"honfler, custodes, denial, magron, loyalists",0.5831038355827332
Rinas Dol,0.0,7.290000052854337e-05,2,5,"honfler, custodes, denial, magron, loyalists",0.5875600576400757
Kzorgoth,9.582096045181499e-08,9.987660703150726e-05,16,9,"khan, huron, sabbat, telomane, sek",0.6289886236190796
Hazriah,0.0,0.0002517344764272949,16,0,"heht, phoenix, yriel, craftworld, iyanden",
Lothar Ortan,0.00013271203022576376,9.987660703150726e-05,16,10,"style, khan, sarro, salamanders, kor",0.6225446462631226
LaSalle,0.0,5.7403167991312944e-05,3,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.6016876101493835
Servalen,0.0,0.0002959105382410199,38,1,"necromunda, helmawr, kal, gerontius, haera",
Prisoner UD-414,7.186572033886124e-07,0.00019303915569635505,38,1,"necromunda, helmawr, kal, gerontius, haera",0.3820762038230896
Lael Gustus,0.0,5.7403167991312944e-05,17,5,"honfler, custodes, denial, magron, loyalists",0.48129570484161377
Laerthrys,0.0,5.7403167991312944e-05,21,12,"russ, ragnar, fenris, bjorn, grimnar",0.47949647903442383
Lamirus,0.0,5.7403167991312944e-05,1,5,"honfler, custodes, denial, magron, loyalists",0.5756714344024658
Landry Scheer,0.0,5.7403167991312944e-05,30,2,"templars, sigismund, sabbat, saint, creed",0.6699848771095276
Marcella DeQuervain,0.0,8.180733836813418e-05,30,2,"templars, sigismund, sabbat, saint, creed",0.49778395891189575
Lannus,0.0,8.084268143844449e-05,15,10,"style, khan, sarro, salamanders, kor",0.6178969740867615
Polski,2.8746288135544497e-07,0.00012436278913045595,11,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.22870038449764252
Lanval,0.0,5.7403167991312944e-05,4,11,"luther, astelan, lion, caliban, jonson",0.7739119529724121
Larathiel (Techmarine),4.7910480225907496e-08,7.367261490919376e-05,34,11,"luther, astelan, lion, caliban, jonson",0.42477166652679443
Las Taol,0.0,5.7403167991312944e-05,7,5,"honfler, custodes, denial, magron, loyalists",0.6101837158203125
Lathek,0.0,5.7403167991312944e-05,20,9,"khan, huron, sabbat, telomane, sek",0.5413628816604614
Lazerian,0.0,8.180733836813418e-05,25,10,"style, khan, sarro, salamanders, kor",0.44069141149520874
LeGuin,0.0,5.7403167991312944e-05,3,2,"templars, sigismund, sabbat, saint, creed",0.44875669479370117
Lech Vircule,0.0,5.7403167991312944e-05,1,8,"honsou, meduson, clan, warsmith, cain",0.6468145847320557
Lederon,0.0,5.7403167991312944e-05,4,11,"luther, astelan, lion, caliban, jonson",0.6903242468833923
Nadael,0.0,7.367261490919376e-05,4,11,"luther, astelan, lion, caliban, jonson",0.5654548406600952
Leeta Tang,0.0,5.7403167991312944e-05,17,5,"honfler, custodes, denial, magron, loyalists",0.38736918568611145
Legienstrasse,0.0,8.180733836813418e-05,16,1,"necromunda, helmawr, kal, gerontius, haera",0.4514167904853821
Leinhert,0.0,5.7403167991312944e-05,21,2,"templars, sigismund, sabbat, saint, creed",0.34259092807769775
Lemuel (disambiguation),0.0,5.7403167991312944e-05,21,2,"templars, sigismund, sabbat, saint, creed",0.48765841126441956
Lennard,0.0,5.7403167991312944e-05,41,15,"cain, cadian, armageddon, drinkers, yarrick",0.7033302187919617
Leodrakk,2.943965395259999e-05,9.302131302809752e-05,5,10,"style, khan, sarro, salamanders, kor",0.6354950070381165
Skatar'var,0.0,8.377114215774922e-05,5,10,"style, khan, sarro, salamanders, kor",0.7125867605209351
Leonatos,0.0,5.7403167991312944e-05,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.5377451777458191
Leshh,0.0,8.377114215774922e-05,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.666043221950531
Marquis Vaulkhere,5.383101356780171e-05,9.302131302809752e-05,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.5709012150764465
Lesordus,0.0,5.7403167991312944e-05,36,10,"style, khan, sarro, salamanders, kor",0.549058198928833
Lev Goshen,0.0,5.7403167991312944e-05,17,5,"honfler, custodes, denial, magron, loyalists",0.3869897127151489
Lezink,0.0,5.7403167991312944e-05,3,2,"templars, sigismund, sabbat, saint, creed",0.47041237354278564
Lhorke,0.0,5.7403167991312944e-05,22,6,"fulgrim, perturabo, dorn, m30, curze",0.6287931799888611
Lhurn Adare,0.0,5.7403167991312944e-05,3,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.5941339135169983
Lhykhis,0.00026753212158146745,0.00023657235807198954,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.6398123502731323
Lhykosidae,0.0,0.00015769059093655077,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.5323426127433777
Liglis,0.0,6.716483614204144e-05,3,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.3795451521873474
Liminon,0.0,5.7403167991312944e-05,22,9,"khan, huron, sabbat, telomane, sek",0.5817649364471436
Mauvec Kawe,1.1498515254217799e-06,0.00012984088147767388,13,9,"khan, huron, sabbat, telomane, sek",0.4863924980163574
Othis,1.8354253700849456e-05,0.00047686960215885386,20,15,"cain, cadian, armageddon, drinkers, yarrick",0.49505719542503357
Lo Chang,0.0,5.7403167991312944e-05,16,10,"style, khan, sarro, salamanders, kor",0.37983420491218567
Loc'tar,0.0,5.7403167991312944e-05,5,10,"style, khan, sarro, salamanders, kor",0.46245068311691284
Loemid,0.0,5.7403167991312944e-05,17,5,"honfler, custodes, denial, magron, loyalists",0.6516720652580261
Lokar,0.0,5.7403167991312944e-05,22,15,"cain, cadian, armageddon, drinkers, yarrick",0.6981986165046692
Longinus,0.0,5.7403167991312944e-05,29,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.5957605838775635
Lonomia Ruen,0.0,5.7403167991312944e-05,1,5,"honfler, custodes, denial, magron, loyalists",0.3983312249183655
Lorenz,0.0,8.180733836813418e-05,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.45384806394577026
Loreson Unfleshed,0.0,5.7403167991312944e-05,1,8,"honsou, meduson, clan, warsmith, cain",0.5659113526344299
Lorii,0.0007055884123499141,0.00020934880439663615,8,14,"sisters, sororitas, aleya, adepta, saint",0.4573541283607483
Lorimarr,0.0,8.195740829186965e-05,5,1,"necromunda, helmawr, kal, gerontius, haera",0.5442018508911133
Ra'stan,2.8746288135544497e-07,0.00011548267478183114,5,8,"honsou, meduson, clan, warsmith, cain",0.5495710372924805
Maruuk,4.335359797082125e-06,0.00023603247654222073,22,15,"cain, cadian, armageddon, drinkers, yarrick",0.5947719216346741
Lotimer Renwyck,0.0,5.7403167991312944e-05,36,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.49206405878067017
Lowe,0.0,5.7403167991312944e-05,6,15,"cain, cadian, armageddon, drinkers, yarrick",0.7869365811347961
Loxias,0.0,5.7403167991312944e-05,20,7,"sicarius, titus, calgar, macragge, ventanus",0.6334527730941772
Mhotep,3.0727081324292006e-05,0.0001281584223570292,17,7,"sicarius, titus, calgar, macragge, ventanus",0.47403526306152344
Skraal,7.186572033886124e-07,0.0001281584223570292,20,7,"sicarius, titus, calgar, macragge, ventanus",0.675039529800415
Saul Invictus,0.0,0.00011367958842760907,0,7,"sicarius, titus, calgar, macragge, ventanus",
Shebol Red-Hand,3.094218514589859e-07,8.549461603272058e-05,3,9,"khan, huron, sabbat, telomane, sek",0.601750910282135
Lucretius Corvo,8.863944746309797e-06,0.0001253922397482531,20,7,"sicarius, titus, calgar, macragge, ventanus",0.5450438261032104
Luka,0.0,5.7403167991312944e-05,30,15,"cain, cadian, armageddon, drinkers, yarrick",0.4648949205875397
Lukas (Space Wolves),0.0,5.7403167991312944e-05,21,12,"russ, ragnar, fenris, bjorn, grimnar",0.5745366215705872
Mikelus,0.0005407730848399322,0.000103977678412696,19,5,"honfler, custodes, denial, magron, loyalists",0.5605313181877136
Luko,0.0,0.00015374935764410087,10,10,"style, khan, sarro, salamanders, kor",0.526420533657074
Saffor Sengir,9.582096045181499e-08,0.00011280419861132228,4,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.5993764400482178
